parcel_id,origin,destination,dest_node,size_class,request_time,urgency,peak_multiplier,hour
1832,Blixembosch,Blixembosch,4864108986,A,1063,high,1.5,17
3175,Meerhoven,Meerhoven,4093647308,A,1063,high,1.5,17
2477,Blixembosch,Blixembosch,42780572,B,1063,high,1.5,17
3164,Meerhoven,Meerhoven,12556906071,A,1063,high,1.5,17
1195,Centrum,Meerhoven,11425682982,A,1064,high,1.5,17
175,Centrum,Centrum,7255651067,A,1064,high,1.5,17
1467,External,Centrum,7643426023,B,1064,normal,1.5,17
1712,Blixembosch,Blixembosch,42780572,A,1064,high,1.5,17
1787,Blixembosch,Blixembosch,33065756,A,1064,high,1.5,17
3569,External,Meerhoven,7503441065,A,1064,normal,1.5,17
3364,Meerhoven,Meerhoven,5628622584,A,1064,normal,1.5,17
2943,Meerhoven,Meerhoven,42629326,B,1064,normal,1.5,17
2015,Blixembosch,Blixembosch,42776636,A,1064,normal,1.5,17
3197,Meerhoven,Meerhoven,1530910794,A,1064,normal,1.5,17
4,Centrum,Centrum,1265960162,B,1064,normal,1.5,17
881,Centrum,Centrum,5763933975,A,1064,high,1.5,17
3526,External,Meerhoven,423933245,A,1064,normal,1.5,17
2193,Blixembosch,Blixembosch,42780938,A,1065,normal,1.5,17
2585,Blixembosch,Meerhoven,403875842,A,1065,normal,1.5,17
43,Centrum,Centrum,2916513483,A,1065,normal,1.5,17
3578,External,Meerhoven,7416616694,A,1065,normal,1.5,17
117,Centrum,Centrum,42627104,B,1065,high,1.5,17
2758,External,Blixembosch,42782053,A,1065,normal,1.5,17
2920,Meerhoven,Meerhoven,919369133,A,1065,normal,1.5,17
439,Centrum,Centrum,6952286819,A,1065,normal,1.5,17
568,Centrum,Centrum,268515826,A,1065,high,1.5,17
1378,Centrum,Blixembosch,11067720973,A,1065,normal,1.5,17
2176,Blixembosch,Blixembosch,42781750,A,1066,high,1.5,17
823,Centrum,Centrum,264762414,A,1066,high,1.5,17
2586,Blixembosch,Meerhoven,403878587,A,1066,high,1.5,17
1522,External,Centrum,9628866981,A,1066,high,1.5,17
640,Centrum,Centrum,262454093,A,1066,high,1.5,17
2919,Meerhoven,Meerhoven,914759824,A,1066,high,1.5,17
3455,Meerhoven,Blixembosch,42764780,A,1066,high,1.5,17
763,Centrum,Centrum,7217152849,A,1066,normal,1.5,17
2394,Blixembosch,Blixembosch,4864108975,A,1066,normal,1.5,17
3125,Meerhoven,Meerhoven,42632167,B,1066,high,1.5,17
736,Centrum,Centrum,312790046,A,1066,high,1.5,17
1815,Blixembosch,Blixembosch,42774634,A,1067,high,1.5,17
3020,Meerhoven,Meerhoven,42631690,A,1067,high,1.5,17
1023,Centrum,Centrum,42626070,A,1067,high,1.5,17
835,Centrum,Centrum,7347144614,A,1067,normal,1.5,17
981,Centrum,Centrum,522133630,A,1067,high,1.5,17
2790,External,Blixembosch,11067720962,A,1067,normal,1.5,17
1258,Centrum,Blixembosch,42782911,A,1067,high,1.5,17
2113,Blixembosch,Blixembosch,42776636,A,1067,high,1.5,17
1516,External,Centrum,12819683862,A,1067,high,1.5,17
600,Centrum,Centrum,1886956457,B,1067,normal,1.5,17
472,Centrum,Centrum,12032936786,A,1067,high,1.5,17
2860,External,Blixembosch,33065756,A,1067,normal,1.5,17
544,Centrum,Centrum,684796273,A,1067,normal,1.5,17
549,Centrum,Centrum,9112896287,A,1067,normal,1.5,17
1433,Centrum,Meerhoven,423933249,A,1068,high,1.5,17
1582,External,Centrum,2612950217,A,1068,high,1.5,17
678,Centrum,Centrum,7643426023,A,1068,high,1.5,17
750,Centrum,Centrum,1931472275,B,1069,high,1.5,17
2442,Blixembosch,Blixembosch,42777467,A,1069,high,1.5,17
1749,Blixembosch,Blixembosch,42775639,A,1069,normal,1.5,17
188,Centrum,Centrum,11425558395,A,1069,high,1.5,17
1760,Blixembosch,Blixembosch,2763956477,B,1069,high,1.5,17
943,Centrum,Centrum,9581456475,A,1069,high,1.5,17
1296,Centrum,Meerhoven,423933258,A,1070,high,1.5,17
1703,Blixembosch,Blixembosch,42771346,B,1070,high,1.5,17
3582,External,Meerhoven,5628622604,A,1070,normal,1.5,17
755,Centrum,Centrum,6426500745,A,1070,high,1.5,17
3330,Meerhoven,Meerhoven,11425682980,A,1070,high,1.5,17
2521,Blixembosch,Meerhoven,12556906071,A,1070,high,1.5,17
905,Centrum,Centrum,11425558395,A,1070,normal,1.5,17
2589,Blixembosch,Centrum,32442306,B,1070,high,1.5,17
485,Centrum,Centrum,11809624403,A,1070,normal,1.5,17
3294,Meerhoven,Meerhoven,42621866,A,1071,normal,1.5,17
3223,Meerhoven,Meerhoven,1969225556,A,1071,normal,1.5,17
3071,Meerhoven,Meerhoven,9696073556,A,1071,high,1.5,17
1042,Centrum,Centrum,10284277655,A,1071,high,1.5,17
984,Centrum,Centrum,12032936838,B,1071,high,1.5,17
1294,Centrum,Meerhoven,42625546,A,1071,normal,1.5,17
2917,Meerhoven,Meerhoven,42625546,A,1071,normal,1.5,17
311,Centrum,Centrum,42624230,A,1071,normal,1.5,17
942,Centrum,Centrum,2916513480,B,1072,normal,1.5,17
3568,External,Meerhoven,403878587,A,1072,high,1.5,17
2240,Blixembosch,Blixembosch,2763956477,B,1072,high,1.5,17
3212,Meerhoven,Meerhoven,9696073556,A,1072,high,1.5,17
3534,External,Meerhoven,6001202641,A,1072,normal,1.5,17
2155,Blixembosch,Blixembosch,42776636,B,1072,normal,1.5,17
968,Centrum,Centrum,1274037371,A,1072,high,1.5,17
2736,Blixembosch,Centrum,10253033528,A,1072,normal,1.5,17
2014,Blixembosch,Blixembosch,2763956477,A,1072,normal,1.5,17
1909,Blixembosch,Blixembosch,10659597098,A,1072,high,1.5,17
2408,Blixembosch,Blixembosch,4864108986,A,1072,high,1.5,17
3361,Meerhoven,Meerhoven,11425682982,A,1072,high,1.5,17
1346,Centrum,Meerhoven,5628624239,A,1073,high,1.5,17
2900,Meerhoven,Meerhoven,11441005020,B,1073,high,1.5,17
2498,Blixembosch,Meerhoven,919369134,A,1073,high,1.5,17
2882,Meerhoven,Meerhoven,5210477075,A,1073,high,1.5,17
3157,Meerhoven,Meerhoven,919369129,A,1073,high,1.5,17
3442,Meerhoven,Centrum,1931472203,A,1073,high,1.5,17
995,Centrum,Centrum,11425558395,A,1073,high,1.5,17
837,Centrum,Centrum,42610619,A,1073,high,1.5,17
2921,Meerhoven,Meerhoven,42625546,A,1074,normal,1.5,17
2511,Blixembosch,Centrum,2916513483,A,1074,normal,1.5,17
1620,Blixembosch,Blixembosch,42775205,B,1074,normal,1.5,17
1825,Blixembosch,Blixembosch,2749903065,A,1074,normal,1.5,17
2274,Blixembosch,Blixembosch,42780572,A,1074,high,1.5,17
2866,External,Blixembosch,42771346,A,1074,high,1.5,17
2873,Meerhoven,Meerhoven,403875842,A,1074,high,1.5,17
2953,Meerhoven,Meerhoven,7416616694,A,1074,normal,1.5,17
1094,Centrum,Centrum,42620858,A,1074,high,1.5,17
378,Centrum,Centrum,2701424935,A,1074,high,1.5,17
2949,Meerhoven,Meerhoven,919369134,A,1074,high,1.5,17
2910,Meerhoven,Meerhoven,410122639,A,1074,normal,1.5,17
2337,Blixembosch,Blixembosch,274551194,A,1074,normal,1.5,17
954,Centrum,Centrum,1931472156,A,1074,high,1.5,17
627,Centrum,Centrum,652808528,A,1074,high,1.5,17
624,Centrum,Centrum,42620833,B,1074,high,1.5,17
679,Centrum,Centrum,11809624404,B,1075,normal,1.5,17
862,Centrum,Centrum,7217152849,A,1075,high,1.5,17
2135,Blixembosch,Blixembosch,2739556567,A,1075,high,1.5,17
1481,External,Centrum,312790046,B,1075,high,1.5,17
1426,Centrum,Meerhoven,423933233,A,1075,normal,1.5,17
1501,External,Centrum,1274037371,A,1075,normal,1.5,17
271,Centrum,Centrum,6797557996,A,1075,high,1.5,17
1068,Centrum,Centrum,12819683857,A,1075,high,1.5,17
115,Centrum,Centrum,2916513483,A,1075,normal,1.5,17
2832,External,Blixembosch,42782756,A,1075,high,1.5,17
1494,External,Centrum,1271057023,A,1075,normal,1.5,17
2583,Blixembosch,Centrum,42616158,B,1076,high,1.5,17
1578,External,Centrum,262454093,A,1076,normal,1.5,17
2602,Blixembosch,Centrum,2701059928,B,1076,high,1.5,17
2004,Blixembosch,Blixembosch,42771346,B,1076,high,1.5,17
2599,Blixembosch,Centrum,12032936824,A,1076,high,1.5,17
3451,Meerhoven,Blixembosch,2763956477,A,1076,high,1.5,17
187,Centrum,Centrum,42627104,A,1076,normal,1.5,17
2935,Meerhoven,Meerhoven,42631690,A,1077,normal,1.5,17
893,Centrum,Centrum,8917271716,A,1077,normal,1.5,17
1171,Centrum,Meerhoven,919369136,A,1077,high,1.5,17
1408,Centrum,Meerhoven,403876822,A,1077,high,1.5,17
3352,Meerhoven,Meerhoven,12556906073,A,1077,high,1.5,17
1747,Blixembosch,Blixembosch,42776110,A,1077,normal,1.5,17
1958,Blixembosch,Blixembosch,42773158,B,1077,high,1.5,17
2354,Blixembosch,Blixembosch,4864108986,B,1078,normal,1.5,17
3547,External,Meerhoven,11441005021,B,1078,high,1.5,17
494,Centrum,Centrum,1265940938,A,1078,normal,1.5,17
3401,Meerhoven,Centrum,684796273,A,1078,high,1.5,17
40,Centrum,Centrum,42624230,A,1078,high,1.5,17
821,Centrum,Centrum,10252954533,B,1078,normal,1.5,17
2017,Blixembosch,Blixembosch,42780572,A,1078,high,1.5,17
1839,Blixembosch,Blixembosch,4864108975,A,1078,normal,1.5,17
1734,Blixembosch,Blixembosch,42778952,A,1078,high,1.5,17
1180,Centrum,Meerhoven,2380149708,B,1078,normal,1.5,17
2778,External,Blixembosch,42775207,A,1078,high,1.5,17
2090,Blixembosch,Blixembosch,42782756,B,1079,high,1.5,17
2661,Blixembosch,Centrum,42625067,A,1079,high,1.5,17
2506,Blixembosch,Meerhoven,8691526653,A,1079,high,1.5,17
3374,Meerhoven,Centrum,10253033523,A,1079,high,1.5,17
1001,Centrum,Centrum,6386200855,A,1079,high,1.5,17
3395,Meerhoven,Blixembosch,274711965,B,1079,normal,1.5,17
3579,External,Meerhoven,409019456,A,1080,normal,1.5,18
1412,Centrum,Meerhoven,5628622587,A,1080,high,1.5,18
1145,Centrum,Blixembosch,274711965,A,1080,high,1.5,18
719,Centrum,Centrum,652808553,A,1080,normal,1.5,18
2635,Blixembosch,Centrum,5228955099,A,1080,high,1.5,18
2022,Blixembosch,Blixembosch,4864108985,A,1080,normal,1.5,18
3288,Meerhoven,Meerhoven,2305493852,A,1080,normal,1.5,18
1490,External,Centrum,264762419,A,1080,normal,1.5,18
2597,Blixembosch,Centrum,12819683862,B,1080,normal,1.5,18
2621,Blixembosch,Centrum,262454093,A,1080,normal,1.5,18
2554,Blixembosch,Meerhoven,5628622584,A,1080,normal,1.5,18
521,Centrum,Centrum,1634503054,A,1081,high,1.5,18
620,Centrum,Centrum,10284277655,A,1081,high,1.5,18
56,Centrum,Centrum,42627534,A,1081,high,1.5,18
83,Centrum,Centrum,262454105,B,1081,high,1.5,18
1866,Blixembosch,Blixembosch,42768375,A,1081,high,1.5,18
313,Centrum,Centrum,2701059928,B,1081,high,1.5,18
2044,Blixembosch,Blixembosch,42776636,A,1081,normal,1.5,18
2791,External,Blixembosch,42773158,A,1081,high,1.5,18
2109,Blixembosch,Blixembosch,42781750,B,1082,high,1.5,18
443,Centrum,Centrum,42606905,B,1082,high,1.5,18
2104,Blixembosch,Blixembosch,274711220,A,1082,normal,1.5,18
433,Centrum,Centrum,42611874,A,1082,high,1.5,18
1616,Blixembosch,Blixembosch,42780938,B,1082,high,1.5,18
608,Centrum,Centrum,268515854,A,1082,high,1.5,18
637,Centrum,Centrum,42604954,A,1082,normal,1.5,18
562,Centrum,Centrum,10129728494,A,1082,high,1.5,18
751,Centrum,Centrum,42620833,B,1082,high,1.5,18
2864,External,Blixembosch,42774634,A,1082,high,1.5,18
782,Centrum,Centrum,312790010,A,1082,normal,1.5,18
895,Centrum,Centrum,7217152847,A,1082,high,1.5,18
1723,Blixembosch,Blixembosch,2763956477,A,1082,normal,1.5,18
112,Centrum,Centrum,10129728481,B,1082,normal,1.5,18
865,Centrum,Centrum,10252954533,B,1083,high,1.5,18
717,Centrum,Centrum,619930395,A,1083,high,1.5,18
1071,Centrum,Centrum,2912751884,A,1083,normal,1.5,18
3511,Meerhoven,Blixembosch,11067720973,A,1083,high,1.5,18
2648,Blixembosch,Centrum,5228949843,B,1083,high,1.5,18
1010,Centrum,Centrum,1931472115,A,1083,normal,1.5,18
1628,Blixembosch,Blixembosch,2763956477,A,1083,normal,1.5,18
1483,External,Centrum,5912888841,A,1083,normal,1.5,18
455,Centrum,Centrum,11809624407,B,1083,normal,1.5,18
3533,External,Meerhoven,403876822,B,1083,high,1.5,18
2975,Meerhoven,Meerhoven,5628622584,A,1083,high,1.5,18
1766,Blixembosch,Blixembosch,42782756,B,1083,high,1.5,18
1655,Blixembosch,Blixembosch,4864108985,A,1083,high,1.5,18
1876,Blixembosch,Blixembosch,42775207,A,1083,high,1.5,18
51,Centrum,Centrum,5228955099,B,1083,normal,1.5,18
2131,Blixembosch,Blixembosch,2763956477,B,1083,high,1.5,18
121,Centrum,Centrum,12068772420,A,1083,normal,1.5,18
2381,Blixembosch,Blixembosch,42782756,A,1083,normal,1.5,18
1693,Blixembosch,Blixembosch,33065756,B,1084,normal,1.5,18
2507,Blixembosch,Centrum,268515893,A,1084,high,1.5,18
3396,Meerhoven,Centrum,42624335,B,1084,normal,1.5,18
853,Centrum,Centrum,1931472277,A,1084,normal,1.5,18
3414,Meerhoven,Centrum,42614251,A,1084,high,1.5,18
2264,Blixembosch,Blixembosch,2763956477,B,1084,high,1.5,18
2464,Blixembosch,Blixembosch,274711220,A,1084,normal,1.5,18
96,Centrum,Centrum,520322672,A,1084,normal,1.5,18
2703,Blixembosch,Meerhoven,423933231,A,1084,normal,1.5,18
661,Centrum,Centrum,1720482719,B,1084,high,1.5,18
2800,External,Blixembosch,274711220,A,1084,normal,1.5,18
281,Centrum,Centrum,42617633,A,1084,high,1.5,18
3185,Meerhoven,Meerhoven,11441005020,B,1084,high,1.5,18
1650,Blixembosch,Blixembosch,42768375,A,1085,normal,1.5,18
737,Centrum,Centrum,42603898,A,1085,normal,1.5,18
1779,Blixembosch,Blixembosch,274712141,B,1085,high,1.5,18
1491,External,Centrum,42627534,A,1085,normal,1.5,18
2523,Blixembosch,Centrum,11425558398,A,1085,normal,1.5,18
1332,Centrum,Meerhoven,423933258,A,1085,normal,1.5,18
752,Centrum,Centrum,42613511,A,1085,high,1.5,18
2130,Blixembosch,Blixembosch,42767643,A,1085,high,1.5,18
3068,Meerhoven,Meerhoven,42630649,A,1085,high,1.5,18
2730,Blixembosch,Centrum,268515826,A,1085,normal,1.5,18
3382,Meerhoven,Blixembosch,42778952,B,1085,normal,1.5,18
1110,Centrum,Centrum,10129728445,A,1085,high,1.5,18
3556,External,Meerhoven,8691526653,A,1085,normal,1.5,18
1680,Blixembosch,Blixembosch,10659597098,A,1086,high,1.5,18
2607,Blixembosch,Centrum,652808501,A,1086,normal,1.5,18
2595,Blixembosch,Meerhoven,6105821144,A,1086,high,1.5,18
1037,Centrum,Centrum,1931472156,A,1086,normal,1.5,18
2489,Blixembosch,Blixembosch,42782911,A,1086,high,1.5,18
3039,Meerhoven,Meerhoven,1530910794,A,1086,high,1.5,18
2889,Meerhoven,Meerhoven,4093647316,A,1086,normal,1.5,18
3267,Meerhoven,Meerhoven,11441005020,A,1086,high,1.5,18
2083,Blixembosch,Blixembosch,42776110,A,1086,normal,1.5,18
2592,Blixembosch,Centrum,2612950217,B,1086,high,1.5,18
1306,Centrum,Blixembosch,42774634,A,1087,normal,1.5,18
3560,External,Meerhoven,6294568315,A,1087,normal,1.5,18
790,Centrum,Centrum,42610619,A,1087,normal,1.5,18
3038,Meerhoven,Meerhoven,11441005020,A,1087,high,1.5,18
596,Centrum,Centrum,12032936786,A,1087,high,1.5,18
2038,Blixembosch,Blixembosch,42780572,A,1087,high,1.5,18
3249,Meerhoven,Meerhoven,5628622584,A,1087,high,1.5,18
1973,Blixembosch,Blixembosch,42780938,B,1088,high,1.5,18
1187,Centrum,Meerhoven,1332035621,A,1088,normal,1.5,18
2643,Blixembosch,Meerhoven,423933250,B,1088,high,1.5,18
3529,External,Meerhoven,12556906071,B,1088,normal,1.5,18
1119,Centrum,Centrum,42608177,A,1088,normal,1.5,18
2870,Meerhoven,Meerhoven,410122641,B,1088,high,1.5,18
2471,Blixembosch,Blixembosch,42782756,A,1088,normal,1.5,18
2138,Blixembosch,Blixembosch,42775205,A,1088,high,1.5,18
3508,Meerhoven,Blixembosch,4864108985,B,1089,high,1.5,18
401,Centrum,Centrum,652808553,A,1089,normal,1.5,18
2987,Meerhoven,Meerhoven,6001202641,A,1089,high,1.5,18
289,Centrum,Centrum,42626354,A,1089,high,1.5,18
950,Centrum,Centrum,9581538020,A,1089,high,1.5,18
3480,Meerhoven,Centrum,943637972,B,1089,normal,1.5,18
3383,Meerhoven,Blixembosch,274711220,A,1089,high,1.5,18
709,Centrum,Centrum,42610619,A,1089,normal,1.5,18
3327,Meerhoven,Meerhoven,4093647316,A,1089,high,1.5,18
1399,Centrum,Blixembosch,42778952,A,1089,high,1.5,18
1800,Blixembosch,Blixembosch,42774634,A,1089,normal,1.5,18
1925,Blixembosch,Blixembosch,42773566,A,1089,high,1.5,18
2349,Blixembosch,Blixembosch,4864108986,B,1089,normal,1.5,18
3255,Meerhoven,Meerhoven,2380149708,A,1090,high,1.5,18
2710,Blixembosch,Meerhoven,914759824,A,1090,high,1.5,18
1454,External,Centrum,2912751884,A,1090,high,1.5,18
256,Centrum,Centrum,9581538020,A,1090,high,1.5,18
1265,Centrum,Blixembosch,42771346,A,1090,normal,1.5,18
3044,Meerhoven,Meerhoven,5628622604,A,1090,normal,1.5,18
832,Centrum,Centrum,61101646,B,1090,normal,1.5,18
2534,Blixembosch,Centrum,1274037371,A,1090,high,1.5,18
765,Centrum,Centrum,569930562,A,1090,high,1.5,18
1005,Centrum,Centrum,11425558395,A,1090,normal,1.5,18
3381,Meerhoven,Blixembosch,42781750,A,1090,high,1.5,18
1123,Centrum,Centrum,660852953,A,1090,high,1.5,18
1057,Centrum,Centrum,428560393,A,1090,high,1.5,18
3158,Meerhoven,Meerhoven,6001202641,A,1090,normal,1.5,18
2399,Blixembosch,Blixembosch,42781750,B,1090,normal,1.5,18
2581,Blixembosch,Centrum,5228955099,A,1090,high,1.5,18
1688,Blixembosch,Blixembosch,274551194,A,1090,normal,1.5,18
2988,Meerhoven,Meerhoven,12556906073,A,1090,normal,1.5,18
3135,Meerhoven,Meerhoven,42622009,A,1090,normal,1.5,18
2153,Blixembosch,Blixembosch,42781750,A,1090,normal,1.5,18
2185,Blixembosch,Blixembosch,42780572,B,1091,high,1.5,18
2081,Blixembosch,Blixembosch,42764780,A,1091,high,1.5,18
1337,Centrum,Meerhoven,409019337,A,1091,high,1.5,18
1675,Blixembosch,Blixembosch,42771346,A,1091,normal,1.5,18
322,Centrum,Centrum,1931472187,A,1092,high,1.5,18
1709,Blixembosch,Blixembosch,2763956477,A,1092,high,1.5,18
1795,Blixembosch,Blixembosch,2763956477,A,1092,normal,1.5,18
3438,Meerhoven,Blixembosch,2763956477,A,1092,normal,1.5,18
2526,Blixembosch,Centrum,2612950217,A,1092,normal,1.5,18
2079,Blixembosch,Blixembosch,4864108986,B,1092,normal,1.5,18
2095,Blixembosch,Blixembosch,42781494,A,1092,normal,1.5,18
3089,Meerhoven,Meerhoven,2305493848,A,1092,high,1.5,18
113,Centrum,Centrum,42622249,A,1092,normal,1.5,18
3581,External,Meerhoven,6294568317,A,1093,high,1.5,18
122,Centrum,Centrum,11809624401,A,1093,normal,1.5,18
1176,Centrum,Meerhoven,6712429505,B,1093,normal,1.5,18
2658,Blixembosch,Centrum,268515859,A,1093,normal,1.5,18
3081,Meerhoven,Meerhoven,2305493852,A,1093,normal,1.5,18
2154,Blixembosch,Blixembosch,42773158,A,1093,normal,1.5,18
189,Centrum,Centrum,10298392709,A,1093,high,1.5,18
3241,Meerhoven,Meerhoven,919369134,A,1093,high,1.5,18
3204,Meerhoven,Meerhoven,6712429505,B,1093,high,1.5,18
3356,Meerhoven,Meerhoven,403876820,A,1094,normal,1.5,18
2178,Blixembosch,Blixembosch,4864108975,A,1094,high,1.5,18
3260,Meerhoven,Meerhoven,410122641,A,1094,normal,1.5,18
2584,Blixembosch,Centrum,268515893,A,1094,high,1.5,18
2955,Meerhoven,Meerhoven,9696073556,A,1094,normal,1.5,18
2813,External,Blixembosch,2763956477,B,1094,normal,1.5,18
2969,Meerhoven,Meerhoven,42621866,B,1094,high,1.5,18
200,Centrum,Centrum,5864286800,A,1095,high,1.5,18
381,Centrum,Centrum,1720482719,A,1095,normal,1.5,18
3359,Meerhoven,Meerhoven,42634555,A,1095,normal,1.5,18
1437,Centrum,Meerhoven,4093647312,B,1095,high,1.5,18
2775,External,Blixembosch,42773158,B,1095,high,1.5,18
361,Centrum,Centrum,1931472216,A,1095,high,1.5,18
2466,Blixembosch,Blixembosch,4864108980,A,1095,normal,1.5,18
79,Centrum,Centrum,10252954533,A,1095,high,1.5,18
807,Centrum,Centrum,12068772420,A,1095,high,1.5,18
3368,Meerhoven,Meerhoven,4093647311,A,1095,high,1.5,18
1034,Centrum,Centrum,268515859,A,1095,high,1.5,18
3370,Meerhoven,Blixembosch,42773566,A,1096,high,1.5,18
1160,Centrum,Blixembosch,42774634,A,1096,high,1.5,18
738,Centrum,Centrum,1271057021,A,1096,normal,1.5,18
1158,Centrum,Blixembosch,11067720973,A,1096,high,1.5,18
1168,Centrum,Blixembosch,42773158,A,1096,high,1.5,18
196,Centrum,Centrum,10129728520,A,1096,high,1.5,18
2909,Meerhoven,Meerhoven,6712429507,A,1096,normal,1.5,18
18,Centrum,Centrum,11809651401,A,1096,normal,1.5,18
261,Centrum,Centrum,11425558396,B,1096,high,1.5,18
2426,Blixembosch,Blixembosch,42780572,A,1096,high,1.5,18
177,Centrum,Centrum,1270849063,A,1097,normal,1.5,18
949,Centrum,Centrum,5228955099,A,1097,normal,1.5,18
918,Centrum,Centrum,6952286819,A,1097,high,1.5,18
1365,Centrum,Blixembosch,42782756,B,1097,high,1.5,18
3097,Meerhoven,Meerhoven,403878587,A,1097,high,1.5,18
1301,Centrum,Meerhoven,919369153,A,1097,high,1.5,18
3058,Meerhoven,Meerhoven,403876820,A,1097,normal,1.5,18
2202,Blixembosch,Blixembosch,42782053,A,1097,high,1.5,18
3505,Meerhoven,Centrum,619930395,A,1097,normal,1.5,18
2051,Blixembosch,Blixembosch,42782911,B,1097,normal,1.5,18
3506,Meerhoven,Blixembosch,274711220,A,1097,high,1.5,18
911,Centrum,Centrum,943637972,A,1097,high,1.5,18
3311,Meerhoven,Meerhoven,409019456,A,1098,high,1.5,18
1261,Centrum,Blixembosch,42774634,B,1098,normal,1.5,18
1599,External,Centrum,1931472079,A,1098,normal,1.5,18
1477,External,Centrum,1274037371,A,1098,high,1.5,18
1077,Centrum,Centrum,2701424935,B,1098,normal,1.5,18
1856,Blixembosch,Blixembosch,42764780,A,1098,high,1.5,18
192,Centrum,Centrum,42624230,A,1098,normal,1.5,18
2868,Meerhoven,Meerhoven,1530910794,B,1098,high,1.5,18
2883,Meerhoven,Meerhoven,11441005020,A,1098,high,1.5,18
1694,Blixembosch,Blixembosch,42781494,B,1098,high,1.5,18
3546,External,Meerhoven,423933231,A,1098,high,1.5,18
742,Centrum,Centrum,42622249,B,1098,normal,1.5,18
831,Centrum,Centrum,12032936774,A,1099,normal,1.5,18
945,Centrum,Centrum,1931472156,A,1099,normal,1.5,18
1493,External,Centrum,7518753526,B,1099,high,1.5,18
3551,External,Meerhoven,5628624241,A,1099,normal,1.5,18
37,Centrum,Centrum,12819683862,B,1099,normal,1.5,18
2269,Blixembosch,Blixembosch,42780938,A,1099,normal,1.5,18
1344,Centrum,Meerhoven,423933245,A,1099,high,1.5,18
1115,Centrum,Centrum,12819683862,A,1099,normal,1.5,18
1518,External,Centrum,5864286785,A,1099,normal,1.5,18
1528,External,Centrum,12819683857,A,1099,high,1.5,18
1391,Centrum,Blixembosch,42776636,A,1099,high,1.5,18
151,Centrum,Centrum,2912751884,A,1099,normal,1.5,18
1061,Centrum,Centrum,7217152847,A,1099,high,1.5,18
1937,Blixembosch,Blixembosch,42781750,B,1099,high,1.5,18
1904,Blixembosch,Blixembosch,11067720973,A,1099,high,1.5,18
2458,Blixembosch,Blixembosch,42776636,A,1099,normal,1.5,18
365,Centrum,Centrum,5763933975,B,1099,normal,1.5,18
2539,Blixembosch,Meerhoven,403876945,A,1099,normal,1.5,18
292,Centrum,Centrum,268515859,A,1099,high,1.5,18
1487,External,Centrum,42614251,A,1100,high,1.5,18
1389,Centrum,Blixembosch,4864108986,A,1100,high,1.5,18
2570,Blixembosch,Meerhoven,6001202641,A,1100,high,1.5,18
2229,Blixembosch,Blixembosch,42771346,B,1100,high,1.5,18
3218,Meerhoven,Meerhoven,423933237,A,1100,high,1.5,18
1612,External,Centrum,32442306,A,1100,normal,1.5,18
2118,Blixembosch,Blixembosch,42776110,B,1100,high,1.5,18
2257,Blixembosch,Blixembosch,42775639,A,1100,normal,1.5,18
1659,Blixembosch,Blixembosch,42768375,A,1100,high,1.5,18
223,Centrum,Centrum,1720482719,A,1100,high,1.5,18
2520,Blixembosch,Meerhoven,42631690,A,1100,normal,1.5,18
1590,External,Centrum,7255651066,B,1100,normal,1.5,18
1400,Centrum,Meerhoven,919369136,A,1100,high,1.5,18
2752,External,Blixembosch,4864108985,A,1100,normal,1.5,18
143,Centrum,Centrum,32442306,A,1101,high,1.5,18
2821,External,Blixembosch,42777467,A,1101,normal,1.5,18
285,Centrum,Centrum,42604954,B,1101,high,1.5,18
3201,Meerhoven,Meerhoven,6001202638,A,1101,normal,1.5,18
2321,Blixembosch,Blixembosch,4864108975,B,1101,normal,1.5,18
2468,Blixembosch,Blixembosch,33065756,A,1101,high,1.5,18
2308,Blixembosch,Blixembosch,4864108985,A,1101,normal,1.5,18
220,Centrum,Centrum,10300575465,B,1101,high,1.5,18
1278,Centrum,Meerhoven,42631690,A,1101,high,1.5,18
2542,Blixembosch,Meerhoven,12556906073,B,1101,high,1.5,18
1149,Centrum,Blixembosch,42775207,B,1101,normal,1.5,18
2753,External,Blixembosch,33065756,A,1101,normal,1.5,18
1376,Centrum,Blixembosch,42780572,A,1101,normal,1.5,18
2572,Blixembosch,Meerhoven,1380741965,B,1101,normal,1.5,18
2538,Blixembosch,Centrum,42603898,A,1101,high,1.5,18
2517,Blixembosch,Centrum,522133630,B,1101,normal,1.5,18
1762,Blixembosch,Blixembosch,42773158,A,1101,high,1.5,18
914,Centrum,Centrum,6386200855,B,1102,normal,1.5,18
2568,Blixembosch,Centrum,10129728496,A,1102,high,1.5,18
1351,Centrum,Meerhoven,4093647308,A,1102,normal,1.5,18
1328,Centrum,Blixembosch,42776110,B,1102,high,1.5,18
436,Centrum,Centrum,312790047,B,1102,normal,1.5,18
877,Centrum,Centrum,12871697067,A,1102,high,1.5,18
1894,Blixembosch,Blixembosch,42776636,A,1102,high,1.5,18
408,Centrum,Centrum,42624207,A,1102,normal,1.5,18
393,Centrum,Centrum,652808553,A,1102,high,1.5,18
2093,Blixembosch,Blixembosch,4864108986,B,1102,high,1.5,18
2142,Blixembosch,Blixembosch,42777467,A,1102,high,1.5,18
155,Centrum,Centrum,42609482,B,1103,high,1.5,18
3209,Meerhoven,Meerhoven,919369134,A,1103,normal,1.5,18
212,Centrum,Centrum,11809651400,B,1103,normal,1.5,18
3393,Meerhoven,Centrum,12032936839,A,1103,normal,1.5,18
